typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,24,AGO,Angola,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31090.0,False,8,kg,31090.0,False,31090.0,False,0.0,False,0.0,508680.0,508680.0,0,False,True
C,A,20200101,2020,52,2020,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,148875.0,False,8,kg,148875.0,False,148875.0,False,0.0,False,0.0,97419.51,97419.51,0,False,True
C,A,20200101,2020,52,2020,191,HRV,Croatia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73500.0,False,8,kg,73500.0,False,73500.0,False,0.0,False,0.0,17265.0,17265.0,0,False,True
C,A,20200101,2020,52,2020,196,CYP,Cyprus,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1074000.0,False,8,kg,1074000.0,False,1074000.0,False,0.0,False,0.0,133094.389,133094.389,0,False,True
C,A,20200101,2020,52,2020,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,276130.0,False,8,kg,276130.0,False,276130.0,False,0.0,False,0.0,209754.0,209754.0,0,False,True
C,A,20200101,2020,52,2020,208,DNK,Denmark,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,834436.0,False,8,kg,834436.0,False,834436.0,False,0.0,False,0.0,617881.541,617881.541,0,False,True
C,A,20200101,2020,52,2020,218,ECU,Ecuador,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1325250.0,False,8,kg,1325250.0,False,1325250.0,False,0.0,False,0.0,395991.66,395991.66,0,False,True
C,A,20200101,2020,52,2020,246,FIN,Finland,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31176.0,False,8,kg,31176.0,False,31176.0,False,0.0,False,0.0,19555.538,19555.538,0,False,True
C,A,20200101,2020,52,2020,251,FRA,France,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.0,False,8,kg,200.0,False,200.0,False,0.0,False,0.0,338.68,338.68,0,False,True
C,A,20200101,2020,52,2020,300,GRC,Greece,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64605.0,False,8,kg,64605.0,False,64605.0,False,0.0,False,0.0,31060.878,31060.878,0,False,True
C,A,20200101,2020,52,2020,320,GTM,Guatemala,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,326.0,False,8,kg,326.0,False,326.0,False,0.0,False,0.0,374.0,374.0,0,False,True
C,A,20200101,2020,52,2020,328,GUY,Guyana,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,5,u,455.0,False,0.0,False,0.0,False,0.0,163486.293,163486.293,0,False,True
C,A,20200101,2020,52,2020,372,IRL,Ireland,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,539.0,False,8,kg,539.0,False,539.0,False,0.0,False,0.0,1720.147,1720.147,0,False,True
C,A,20200101,2020,52,2020,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7758978.0,False,8,kg,7758978.0,False,7758978.0,False,0.0,False,0.0,2375418.168,2375418.168,0,False,True
C,A,20200101,2020,52,2020,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,172000.0,False,21,1000 KG,172.0,False,172000.0,False,0.0,False,0.0,173941.982,173941.982,0,False,True
C,A,20200101,2020,52,2020,398,KAZ,Kazakhstan,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142190589.0,False,8,kg,142190589.0,False,142190589.0,False,0.0,False,0.0,19499392.0,19499392.0,0,False,True
C,A,20200101,2020,52,2020,400,JOR,Jordan,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,40628.178,40628.178,0,False,True
C,A,20200101,2020,52,2020,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,526601.0,False,8,kg,526601.0,False,526601.0,False,0.0,False,0.0,318885.0,318885.0,0,False,True
C,A,20200101,2020,52,2020,414,KWT,Kuwait,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64000.0,False,8,kg,64000.0,False,64000.0,False,0.0,False,0.0,25935.0,25935.0,0,False,True
C,A,20200101,2020,52,2020,417,KGZ,Kyrgyzstan,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3307900.0,False,8,kg,3307900.0,False,3307900.0,False,0.0,False,0.0,616948.0,616948.0,0,False,True
C,A,20200101,2020,52,2020,418,LAO,Lao People's Dem. Rep.,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,364421.0,False,8,kg,364421.0,False,364421.0,False,0.0,False,0.0,10982.6,10982.6,0,False,True
C,A,20200101,2020,52,2020,422,LBN,Lebanon,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,355275.0,False,8,kg,355275.0,False,355275.0,False,0.0,False,0.0,43870.0,43870.0,0,False,True
C,A,20200101,2020,52,2020,440,LTU,Lithuania,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1302.0,False,8,kg,1302.0,False,1302.0,False,0.0,False,0.0,872.0,872.0,0,False,True
C,A,20200101,2020,52,2020,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,702630.0,False,8,kg,702630.0,False,702630.0,False,0.0,False,0.0,441569.139,441569.139,0,False,True
C,A,20200101,2020,52,2020,478,MRT,Mauritania,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4300000.0,False,8,kg,4300000.0,False,4300000.0,False,0.0,False,0.0,1127875.854,1127875.854,0,False,True
C,A,20200101,2020,52,2020,484,MEX,Mexico,X,Export,0,W00,World,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,27846395.0,27846395.0,0,False,True
C,A,20200101,2020,52,2020,490,S19,"Other Asia, nes",X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,152798.472,True,-1,N/A,0.0,False,152798.472,True,0.0,False,0.0,71643.248,71643.248,6,False,True
C,A,20200101,2020,52,2020,504,MAR,Morocco,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,412433282.0,False,8,kg,412433282.0,False,412433282.0,False,0.0,False,0.0,38833652.221,38833652.221,0,False,True
C,A,20200101,2020,52,2020,512,OMN,Oman,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2726050.0,False,8,kg,2726050.0,False,2726050.0,False,0.0,False,0.0,538314.646,538314.646,0,False,True
C,A,20200101,2020,52,2020,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,128758686.0,False,8,kg,128758686.0,False,128758686.0,False,0.0,False,0.0,37749867.918,37749867.918,0,False,True
C,A,20200101,2020,52,2020,554,NZL,New Zealand,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,840.0,False,8,kg,840.0,False,840.0,False,852.0,False,0.0,1057.702,1057.702,0,False,True
C,A,20200101,2020,52,2020,579,NOR,Norway,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2559426.0,False,8,kg,2559426.0,False,2559426.0,False,0.0,False,0.0,2033345.132,2033345.132,0,False,True
C,A,20200101,2020,52,2020,586,PAK,Pakistan,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91456000.0,False,21,1000 KG,91456.0,False,91456000.0,False,0.0,False,0.0,6532138.623,6532138.623,0,False,True
C,A,20200101,2020,52,2020,591,PAN,Panama,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,324.0,False,0.0,1600.0,1600.0,0,False,True
C,A,20200101,2020,52,2020,604,PER,Peru,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10827058.0,False,8,kg,10827058.0,False,10827058.0,False,0.0,False,0.0,2172019.32,2172019.32,0,False,True
C,A,20200101,2020,52,2020,616,POL,Poland,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,983474.0,False,8,kg,983474.0,False,983474.0,False,0.0,False,0.0,217339.0,217339.0,0,False,True
C,A,20200101,2020,52,2020,620,PRT,Portugal,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,626521.0,False,8,kg,626521.0,False,626521.0,False,0.0,False,0.0,274973.238,274973.238,0,False,True
C,A,20200101,2020,52,2020,642,ROU,Romania,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1321645.0,False,8,kg,1321645.0,False,1321645.0,False,0.0,False,0.0,246198.84,246198.84,0,False,True
C,A,20200101,2020,52,2020,643,RUS,Russian Federation,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9490174.093,True,-1,N/A,0.0,False,9490174.093,True,0.0,False,0.0,1562849.86,1562849.86,6,False,True
C,A,20200101,2020,52,2020,682,SAU,Saudi Arabia,X,Export,0,W00,World,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7009350.0,False,8,kg,7009350.0,False,7009350.0,False,0.0,False,0.0,1916264.46,1916264.46,0,False,True
C,A,20200101,2020,52,2020,688,SRB,Serbia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,8,kg,1000.0,False,1000.0,False,0.0,False,1007.0,1001.0,1001.0,0,False,True
C,A,20200101,2020,52,2020,699,IND,India,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1459809864.984,True,-1,N/A,0.0,False,1459809864.984,True,0.0,False,0.0,121987269.891,121987269.891,6,False,True
C,A,20200101,2020,52,2020,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56360.0,False,21,1000 KG,56.36,False,56360.0,False,0.0,False,0.0,31776.317,31776.317,0,False,True
C,A,20200101,2020,52,2020,703,SVK,Slovakia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,123516.0,False,8,kg,123516.0,False,123516.0,False,0.0,False,0.0,73170.218,73170.218,0,False,True
C,A,20200101,2020,52,2020,704,VNM,Viet Nam,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6227885.541,True,-1,N/A,0.0,False,6227885.541,True,0.0,False,0.0,2510544.6,2510544.6,6,False,True
C,A,20200101,2020,52,2020,705,SVN,Slovenia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3925.0,False,8,kg,3925.0,False,3925.0,False,0.0,False,0.0,1721.45,1721.45,0,False,True
C,A,20200101,2020,52,2020,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,484117.43,False,8,kg,484117.43,False,484117.43,False,0.0,False,0.0,188838.494,188838.494,0,False,True
C,A,20200101,2020,52,2020,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53606383.0,False,8,kg,53606383.0,False,53606383.0,False,0.0,False,0.0,23025756.964,23025756.964,0,False,True
C,A,20200101,2020,52,2020,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,127040.816,True,-1,N/A,0.0,False,127040.816,True,0.0,False,0.0,54069.852,54069.852,6,False,True
C,A,20200101,2020,52,2020,757,CHE,Switzerland,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,89472.086,89472.086,6,False,True
C,A,20200101,2020,52,2020,764,THA,Thailand,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,102723497.142,True,-1,N/A,0.0,False,102723497.142,True,0.0,False,0.0,10885973.989,10885973.989,6,False,True
C,A,20200101,2020,52,2020,780,TTO,Trinidad and Tobago,X,Export,0,W00,World,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1589917.0,False,8,kg,1589917.0,False,1589917.0,False,0.0,False,0.0,604959.054,604959.054,0,False,True
C,A,20200101,2020,52,2020,784,ARE,United Arab Emirates,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3834236.39,False,8,kg,3834236.39,False,3834236.39,False,0.0,False,0.0,458331.019,458331.019,0,False,True
C,A,20200101,2020,52,2020,788,TUN,Tunisia,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5854500.0,False,8,kg,5854500.0,False,5854500.0,False,0.0,False,0.0,851875.09,851875.09,0,False,True
C,A,20200101,2020,52,2020,792,TUR,Türkiye,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,180976004.0,False,8,kg,180976004.0,False,180976004.0,False,0.0,False,0.0,29361466.0,29361466.0,0,False,True
C,A,20200101,2020,52,2020,800,UGA,Uganda,X,Export,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6000.0,False,8,kg,6000.0,False,6000.0,False,0.0,False,0.0,767.0,767.0,0,False,True
