,Year,Country,iso3code,hhi
107,2003,Algeria,DZA,0.10608332050408
108,2003,Ecuador,ECU,0.178677224011786
109,2003,"Egypt, Arab Rep.",EGY,0.0540283952458348
110,2003,Eritrea,ERI,0.280843684313809
111,2003,Estonia,EST,0.0956355223599764
112,2003,Ethiopia(excludes Eritrea),ETH,0.0579474261270865
113,2003,European Union,EUN,
114,2003,Finland,FIN,0.045315324953161
115,2003,Fiji,FJI,0.18875462107948
116,2003,Faeroe Islands,FRO,0.202289145610162
117,2003,GSP Beneficiaries: Canada 1994,G10,
118,2003,GSP Beneficiaries: Canada 1995,G11,
119,2003,GSP Beneficiaries: Canada 1996,G12,
120,2003,GSP Beneficiaries: Canada 1997,G13,
121,2003,GSP Beneficiaries: Canada 1998,G14,
122,2003,GSP Beneficiaries: Canada 1999,G15,
123,2003,GSP Beneficiaries: Canada 2000,G16,
124,2003,GSP beneficiaries:Canada 2004,G17,
125,2003,GSP Beneficiaries: Canada 2005,G18,
126,2003,GSP Beneficiaries: Canada 2008,G19,
127,2003,GSP Beneficiaries: EU 1994,G20,
128,2003,GSP Beneficiaries: EU 1995,G21,
129,2003,GSP Beneficiaries: EU 1996,G22,
130,2003,GSP Beneficiaries: EU 1997,G23,
131,2003,GSP Beneficiaries: EU 1998,G24,
132,2003,GSP Beneficiaries: EU 1999,G25,
133,2003,GSP Beneficiaries: EU 2000,G26,
134,2003,"GSP Beneficiaries: EU 2004
",G27,
135,2003,GSP Beneficiaries: Japan 1994,G30,
136,2003,GSP Beneficiaries: Japan 1995,G31,
137,2003,GSP Beneficiaries: Japan 1996,G32,
138,2003,GSP Beneficiaries: Japan 1997,G33,
139,2003,GSP Beneficiaries: Japan 1998,G34,
140,2003,GSP Beneficiaries: Japan 1999,G35,
141,2003,GSP Beneficiaries: Japan 2000,G36,
142,2003,GSP Beneficiaries: Japan 2004-2005,G37,
143,2003,GSP Beneficiaries: Japan 2005,G38,
144,2003,GSP Beneficiaries: Japan 2006,G39,
145,2003,GSP Beneficiaries: USA 1994,G40,
146,2003,GSP Beneficiaries: USA 1995,G41,
147,2003,GSP Beneficiaries: USA 1996,G42,
148,2003,GSP Beneficiaries: USA 1997,G43,
149,2003,GSP Beneficiaries: USA 1998,G44,
150,2003,GSP Beneficiaries: USA 1999,G45,
151,2003,GSP Beneficiaries: USA 2000,G46,
152,2003,GSP Beneficiaries: USA 2002,G47,
153,2003,GSP Beneficiaries: USA 2003,G48,
154,2003,GSP Beneficiaries: USA 2004,G49,
155,2003,GSP Beneficiaries: USA 2005,G50,
156,2003,GSP Beneficiaries: Australia 1996,G51,
157,2003,GSP Beneficiaries: Hungary 1996,G52,
158,2003,GSP Beneficiaries: New Zealand 1996,G53,
159,2003,GSP Beneficiaries: Norway 1996,G54,
160,2003,GSP Beneficiaries: Poland 1994,G57,
161,2003,GSP Beneficiaries: Poland 1995,G58,
162,2003,GSP Beneficiaries: Poland 1996,G59,
163,2003,GSP Beneficiaries: Russia 1996,G60,
164,2003,GSP Beneficiaries: Switzerland 1996,G61,
165,2003,GSP Beneficiaries: Switzerland 1997,G62,
166,2003,GSP Beneficiaries: New Zealand 2005,G63,
167,2003,"GSP Beneficiaries: New Zealand 2006
",G64,
168,2003,GSP1: Australia 2006 (Code 'DCS'),G65,
169,2003,GSP Beneficiaries: Japan 2007,G70,
170,2003,GSP Beneficiaries: USA 2006,G80,
171,2003,GSP Beneficiaries: USA 2007,G81,
172,2003,GSP Beneficiaries: USA 2009,G82,
173,2003,GSP Beneficiaries: USA 2010,G83,
174,2003,Gabon,GAB,0.35726595747639
175,2003,Gaza Strip,GAZ,
176,2003,United Kingdom,GBR,0.0589365814340971
177,2003,Georgia,GEO,0.0995025816757244
178,2003,Ghana,GHA,0.0705465615070709
179,2003,Guinea,GIN,
180,2003,"Gambia, The",GMB,0.116735095377503
181,2003,Guinea-Bissau,GNB,0.477703586691883
182,2003,Equatorial Guinea,GNQ,
183,2003,Grenada,GRD,0.0969411594618158
184,2003,Greenland,GRL,0.41566159928212
185,2003,Guatemala,GTM,0.360098178198756
186,2003,French Guiana,GUF,
187,2003,Guyana,GUY,0.136586766978236
188,2003,European Community 12  (-1994),H01,
189,2003,EFTA 6 (-1994),H02,
190,2003,"Hong Kong, China",HKG,0.073365193181973
191,2003,Honduras,HND,0.608600213697602
192,2003,Croatia,HRV,0.105317963947998
193,2003,Haiti,HTI,
194,2003,Hungary,HUN,0.128061508619088
195,2003,Indonesia,IDN,0.0790754202832917
196,2003,India,IND,0.0577485208019686
197,2003,"Iran, Islamic Rep.",IRN,0.0965539696847856
198,2003,Iraq,IRQ,
199,2003,Iceland,ISL,0.0907600865753092
200,2003,Israel,ISR,0.189352270886776
201,2003,Preferential tariff for CARICOM MDC countries,J72,
202,2003,Jamaica,JAM,0.125392303260174
203,2003,Jordan,JOR,0.0999843769546127
204,2003,Japan,JPN,0.0886480377330282
205,2003,Preferential tariff for PICTA countries,K31,
206,2003,Customs Union (Russia-Belarus-Kazakhstan),K51,
207,2003,Kazakhstan,KAZ,0.0915258100987672
208,2003,Kenya,KEN,0.069110361750298
209,2003,Kyrgyz Republic,KGZ,0.13880365285367
210,2003,Cambodia,KHM,0.31924251096818
211,2003,St. Kitts and Nevis,KNA,0.498771179219481
212,2003,"Korea, Rep.",KOR,0.0936873224542448
213,2003,Kuwait,KWT,0.107905693293893
214,2003,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L10,
215,2003,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L11,
216,2003,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L14,
217,2003,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L15,
218,2003,GSP for LDC Beneficiaries: Beneficiaries: Canada 2,L16,
219,2003,GSP for LDC Beneficiaries: Canada 2001,L17,
220,2003,GSP for LDC Beneficiaries: Canada 2008,L19,
221,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 1994,L20,
222,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 1995,L21,
223,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 1996,L22,
224,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 1997,L23,
225,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 1998,L24,
226,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 1999,L25,
227,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 2000,L26,
228,2003,GSP for LDC Beneficiaries: Beneficiaries: EU 2001,L27,
229,2003,"GSP LDC Beneficiaries: Beneficiaries: EU 2004
",L28,
230,2003,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L30,
231,2003,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L31,
232,2003,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L32,
233,2003,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L33,
234,2003,GSP for LDC Beneficiaries: Japan 1998,L34,
235,2003,GSP for LDC Beneficiaries: Japan 1999,L35,
236,2003,GSP for LDC Beneficiaries: Japan 2000,L36,
237,2003,GSP for LDC Beneficiaries: Japan 2004-2005,L37,
238,2003,LDC Beneficiaries,L38,
239,2003,GSP for LDC Beneficiaries: Japan 2007,L39,
240,2003,GSP for LDC Beneficiaries: USA 1997,L43,
241,2003,GSP for LDC Beneficiaries: USA 1998,L44,
242,2003,GSP for LDC Beneficiaries: USA 1999,L45,
243,2003,GSP for LDC Beneficiaries: USA 2000,L46,
244,2003,GSP for LDC Beneficiaries: USA 2002,L47,
245,2003,GSP for LDC Beneficiaries: USA 2003,L48,
246,2003,LDC 51 Countries,L50,
247,2003,GSP for LDC Beneficiaries: Australia 1996,L51,
248,2003,GSP for LDC Beneficiaries: Hungary 1996,L52,
249,2003,GSP for LDC Beneficiaries: New Zealand 1996,L53,
250,2003,GSP for LDC Beneficiaries: Norway 1996,L54,
251,2003,GSP for LDC Beneficiaries: Norway 1998,L56,
252,2003,GSP for LDC Beneficiaries: Poland 1994,L57,
253,2003,GSP for LDC Beneficiaries: Poland 1995,L58,
254,2003,GSP for LDC Beneficiaries: Poland 1996,L59,
255,2003,GSP for LDC Beneficiaries: Russia 1996,L60,
256,2003,GSP for LDC Beneficiaries: Switzerland 1995,L61,
257,2003,GSP for LDC Beneficiaries: Switzerland 1996,L62,
258,2003,GSP for LDC Beneficiaries: Switzerland 1997,L63,
259,2003,LDC Beneficiaries:Turkey 1999,L64,
260,2003,Preferential tariff for African LDC countries,L69,
261,2003,GSP2: Australia 2006 (Code 'DC'),L70,
262,2003,GSP for LDC: Australia 2006 (Code 'LDC'),L71,
263,2003,Switzerland LDC GSP beneficiary countries in 2009,L72,
264,2003,LDC 51 Countries,L77,
265,2003,Preferential duty for 27 African LDCs:China 2008,L79,
266,2003,Pref for 5 Asian and Pacific LDCs: China 2008,L80,
267,2003,Preferential duty for 3 African LDCs:China 2008,L81,
268,2003,Special Preferential duty for 31 African Countries,L82,
269,2003,Special Preferential for 6 Asia Pacific Countries,L83,
270,2003,Preferential tariff for EPA countries,L85,
271,2003,AGOA eligible for certain textiles and apparel,L87,
272,2003,LDC Beneficiaries in 2009,L90,
273,2003,GSP for LDC Beneficiaries: USA 2010,L91,
274,2003,Lao PDR,LAO,
275,2003,Lebanon,LBN,0.115263532517068
276,2003,Liberia,LBR,
277,2003,Libya,LBY,
278,2003,St. Lucia,LCA,0.875243735166143
279,2003,Liechtenstein,LIE,
280,2003,Sri Lanka,LKA,0.15742507350615
281,2003,Lesotho,LSO,0.916768675374013
282,2003,Lithuania,LTU,0.0515492185881422
283,2003,Latvia,LVA,0.0821047199349706
284,2003,Preferential tariff for selected GSTP countries,M01,
285,2003,EU 27 members,M02,
286,2003,Asia-Pacific Trade Agreement (APTA),M03,
287,2003,SIECA member states,M04,
288,2003,COMESA Free Trade Area in 2007,M05,
289,2003,Countries members of the Indian Ocean Commission (,M06,
290,2003,COMESA countries not members of the FTA in 2007,M07,
291,2003,AGADIR countries,M08,
292,2003,Switzerland LDC GSP beneficiary countries in 2008,M10,
293,2003,Switzerland GSP beneficiary  countries in 2008,M11,
294,2003,COMESA Free Trade Area 2008,M12,
295,2003,EU countries (32 territories):Switzerland 2009,M13,
296,2003,Switzerland GSP beneficiary  countries in 2009,M14,
297,2003,Preferential tariff for APTA(LDC)countries,M15,
298,2003,COMESA countries not members of the FTA in 2009,M16,
299,2003,Macao,MAC,0.265041164453429
300,2003,Morocco,MAR,0.121483100664587
301,2003,Moldova,MDA,0.16478222454194
302,2003,Madagascar,MDG,0.236353703883901
303,2003,Maldives,MDV,0.246928761156465
304,2003,Mexico,MEX,0.690621633218018
305,2003,"Macedonia, FYR",MKD,0.110364946371732
306,2003,Mali,MLI,0.536511841971644
307,2003,Malta,MLT,0.0754135709831504
308,2003,Myanmar,MMR,
309,2003,Mongolia,MNG,0.271976007726818
310,2003,Montenegro,MNT,
311,2003,Mozambique,MOZ,0.111953682624612
312,2003,Mauritania,MRT,0.0825761266105297
313,2003,Montserrat,MSR,0.129984634359305
314,2003,Mauritius,MUS,0.173468228959617
315,2003,Malawi,MWI,0.0567814126750705
316,2003,Malaysia,MYS,0.0889583427287891
317,2003,Mayotte,MYT,0.477164805631648
318,2003,Developing Countries,N01,
319,2003,European Union,N04,
320,2003,European Free Trade Association,N05,
321,2003,"ACP (Africa, Caribbean and Pacific)",N08,
322,2003,Least Developed Countries,N09,
323,2003,Maghreb Countries,N12,
324,2003,UDEAC,N13,
325,2003,ECOWAS,N14,
326,2003,COMESA,N16,
327,2003,"Bosnia, Croatia and Macedonia",N19,
328,2003,TAG,N20,
329,2003,AndeanGroup and Central American Common Market,N22,
330,2003,COMESA,N23,
331,2003,East African Community,N24,
332,2003,COMESA Free Trade Area in 2003,N25,
333,2003,SACU (Southern African Customs Union),N26,
334,2003,COMESA Free Trade Area 2005,N27,
335,2003,COMESA Free Trade Area 2006,N28,
336,2003,Peru and Panama,N29,
337,2003,LAIA (ALADI),N32,
338,2003,Andean Pact countries,N33,
339,2003,C. American Common Market,N34,
340,2003,Caribbean Community,N35,
341,2003,MERCOSUR,N37,
342,2003,African Growth and Opportunity Act (AGOA) Preferen,N39,
343,2003,ASEAN,N44,
344,2003,Bangkok Agreement,N45,
345,2003,SAARC,N47,
346,2003,"Bhutan, Maldives, Nepal",N48,
347,2003,AGOA beneficiaries: USA 2002,N49,
348,2003,Caribbean Basin Trade Partnership Act : 2002      ,N51,
349,2003,ASEAN,N52,
350,2003,AGOA beneficiaries: USA 2004,N54,
351,2003,EU beneficiaries:Switzerland 2004,N55,
352,2003,EFTA beneficiaries:Switzerland 2004,N56,
353,2003,GSP Beneficiaries: Switzerland 2004,N57,
354,2003,SADC,N58,
355,2003,CEMAC Member States,N59,
356,2003,AGOA beneficiaries: USA 2005,N60,
357,2003,Gulf Cooperation Council (GCC) countries,N61,
358,2003,League of Arab States,N62,
359,2003,EU25,N63,
360,2003,Countries of the Protocol of 16,N64,
361,2003,GSP Beneficiaries: Turkey 2005,N65,
362,2003,"Caribbean Community
 (CARICOM countries)",N66,
363,2003,Caribbean Community - CARICOM LDC members,N67,
364,2003,Caribbean Community - MDC members,N68,
365,2003,UEMOA,N69,
366,2003,Forum Islands Countries,N72,
367,2003,Caribbean Basin Trade Partnership Act : 2006,N73,
368,2003,SADC countries excluding South Africa,N74,
369,2003,Preferential tariff for CAFTA countries,N75,
370,2003,AGOA beneficiaries: USA 2006,N78,
371,2003,Preferential tariff for MSG countries,N79,
372,2003,CIS Countries,N80,
373,2003,GSTP 48 Signatories,N82,
374,2003,GSTP - LDCs,N85,
375,2003,Forum Islands Countries,N86,
376,2003,"Hong Kong, Korea Rep., Singapore, Taiwan",N87,
377,2003,British Preferential Tariff for Canada,N88,
378,2003,"Czech Rep.,Slovakia",N89,
379,2003,Commonwealth Caribbean Countries,N90,
380,2003,"Botswana, Namibia",N91,
381,2003,"Australia, New Zealand",N92,
382,2003,"Iceland, Liechtensten, Norway",N93,
383,2003,"Estonia, Latvia, Lithuania",N94,
384,2003,"Iran, Pakistan, Turkey",N95,
385,2003,Trade Negotiations among Developing Countries (TND,N96,
386,2003,Caribbean Economic Recovery Act,N97,
387,2003,Namibia,NAM,0.136129282404626
388,2003,Niger,NER,0.401778159455061
389,2003,Nigeria,NGA,0.205560051921344
390,2003,Nicaragua,NIC,0.427478864284596
391,2003,Norway,NOR,0.0946323921733035
392,2003,Nepal,NPL,0.302010876279924
393,2003,Nauru,NRU,
394,2003,New Zealand,NZL,0.0795953886920117
395,2003,AGOA beneficiaries: USA 2008,O02,
396,2003,AGOA beneficiaries: USA 2009,O03,
397,2003,AGOA beneficiaries: USA 2010,O04,
398,2003,Oman,OMN,0.158086337115277
399,2003,AGOA eligible countries for textiles and apparel,OT3,
400,2003,EU Special incentive arrangement: 2006-2008,P00,
401,2003,Overseas countries and Territories,P01,
402,2003,Countries fighting drug,P02,
403,2003,Non-MFN Countries: Japan 2006,P15,
404,2003,East African Community (EAC),P21,
405,2003,North American Free Trade Agreement (NAFTA),P22,
406,2003,Preferential tariff for CARIFORUM countries,P23,
407,2003,GSP Beneficiaries: EU 2010,P24,
408,2003,"Botswana, Namibia, Swaziland",P25,
409,2003,Preferential tariff for CAFTA countries 2011,P26,
410,2003,GSP Beneficiaries: USA 2011,P27,
411,2003,"CARIFORUM - EU EPA: (CARICOM, DOM, EU) ",P29,
412,2003,Pakistan,PAK,0.0862173794148826
413,2003,Panama,PAN,0.0362552999124929
414,2003,Peru,PER,0.105476297352865
415,2003,Philippines,PHL,0.0915899300206519
416,2003,Palau,PLW,
417,2003,Papua New Guinea,PNG,0.189024963290304
418,2003,Poland,POL,0.13743513780602
419,2003,"Korea, Dem. Rep.",PRK,
420,2003,Portugal,PRT,0.108812705519212
421,2003,Paraguay,PRY,0.33070368575432
422,2003,Occ.Pal.Terr,PSE,
423,2003,French Polynesia,PYF,0.281204699826165
424,2003,Preferential tariff for GSTP R. of Korea 2009,Q02,
425,2003,Preferential tariff for SAARC 2009,Q06,
426,2003,Qatar,QAT,0.270420408967435
427,2003,GSP Beneficiaries:Kazakhstan 2010,R30,
428,2003,LDC Beneficiaries:Kazakhstan 2010,R50,
429,2003,Romania,ROM,0.0935520711079243
430,2003,Russian Federation,RUS,0.0354570034812166
431,2003,Rwanda,RWA,0.344400682089821
432,2003,Saudi Arabia,SAU,0.0908093803452994
433,2003,Fm Sudan,SDN,0.299420637045108
434,2003,Senegal,SEN,0.0866526655883605
435,2003,"Serbia, FR(Serbia/Montenegro)",SER,
436,2003,Singapore,SGP,0.0610857219102185
437,2003,Solomon Islands,SLB,0.120251804017938
438,2003,Sierra Leone,SLE,
439,2003,El Salvador,SLV,0.420654439270847
440,2003,San Marino,SMR,
441,2003,Sao Tome and Principe,STP,0.0915556796916244
442,2003,Sudan,SUD,
443,2003,Suriname,SUR,0.130017451132128
444,2003,Slovak Republic,SVK,0.166903616488832
445,2003,Slovenia,SVN,0.0907689080791609
446,2003,Sweden,SWE,0.0493213099469137
447,2003,Swaziland,SWZ,0.10690058381445
448,2003,Seychelles,SYC,0.116722278556134
449,2003,Syrian Arab Republic,SYR,0.0935138021428718
450,2003,Trans-Pacific Strategic Ec. Prtnrshp. Agrmnt.,T00,
451,2003,Chad,TCD,
452,2003,Togo,TGO,0.125337013627563
453,2003,Thailand,THA,0.0714536960463438
454,2003,Tajikistan,TJK,
455,2003,Turkmenistan,TKM,
456,2003,East Timor,TMP,
457,2003,Tonga,TON,0.3035590287183
458,2003,Trinidad and Tobago,TTO,0.449852045255602
459,2003,Tunisia,TUN,0.185805250305573
460,2003,Turkey,TUR,0.0599351141451297
461,2003,Tuvalu,TUV,
462,2003,"Taiwan, China",TWN,
463,2003,Tanzania,TZA,0.133606989753286
464,2003,Uganda,UGA,0.0414432656223065
465,2003,Ukraine,UKR,0.0551791876183154
466,2003,Unspecified,UNS,
467,2003,Uruguay,URY,0.0631602107057309
468,2003,United States,USA,0.0716461626779333
469,2003,Uzbekistan,UZB,
470,2003,St. Vincent and the Grenadines,VCT,0.0890745957233975
471,2003,Venezuela,VEN,0.478448130503826
472,2003,Vietnam,VNM,0.0858139396747506
473,2003,Vanuatu,VUT,
474,2003,Samoa,WSM,0.647952448428951
475,2003,Yemen,YEM,
476,2003,"Yugoslavia,FR(Serbia/Montenegr",YUG,
477,2003,South Africa,ZAF,0.0519609983736511
478,2003,"Congo, Dem. Rep.",ZAR,
479,2003,Zambia,ZMB,0.0580244038030507
480,2003,Zimbabwe,ZWE,0.0652178412169323
