typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3063997.795,True,-1,N/A,0.0,False,3063997.795,True,0.0,False,1025000.0,0.0,1025000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17935.597,True,-1,N/A,0.0,False,17935.597,True,0.0,False,6000.0,0.0,6000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,156,CHN,China,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20924.863,True,-1,N/A,0.0,False,20924.863,True,0.0,False,7000.0,0.0,7000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50817.524,True,-1,N/A,0.0,False,50817.524,True,0.0,False,17000.0,0.0,17000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20924.863,True,-1,N/A,0.0,False,20924.863,True,0.0,False,7000.0,0.0,7000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,104624.315,True,-1,N/A,0.0,False,104624.315,True,0.0,False,35000.0,0.0,35000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1509579.402,True,-1,N/A,0.0,False,1509579.402,True,0.0,False,505000.0,0.0,505000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1336201.965,True,-1,N/A,0.0,False,1336201.965,True,0.0,False,447000.0,0.0,447000.0,6,False,True
C,A,20200101,2020,52,2020,376,ISR,Israel,M,Import,842,USA,USA,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2989.266,True,-1,N/A,0.0,False,2989.266,True,0.0,False,1000.0,0.0,1000.0,6,False,True
