typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20090101,2009,52,2009,384,CIV,Côte d'Ivoire,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,125400.0,False,8,kg,125400.0,False,125400.0,False,0.0,False,455356.766,,455356.766,0,False,True
C,A,20090101,2009,52,2009,384,CIV,Côte d'Ivoire,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2659.0,False,8,kg,2659.0,False,2659.0,False,0.0,False,2566.429,,2566.429,0,False,True
C,A,20090101,2009,52,2009,384,CIV,Côte d'Ivoire,M,Import,694,SLE,Sierra Leone,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76014.0,False,8,kg,76014.0,False,76014.0,False,0.0,False,427845.464,,427845.464,0,False,True
C,A,20090101,2009,52,2009,384,CIV,Côte d'Ivoire,M,Import,724,ESP,Spain,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44100.0,False,8,kg,44100.0,False,44100.0,False,0.0,False,22473.577,,22473.577,0,False,True
C,A,20090101,2009,52,2009,384,CIV,Côte d'Ivoire,M,Import,899,_X ,"Areas, nes",0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2627.0,False,8,kg,2627.0,False,2627.0,False,0.0,False,2471.296,,2471.296,0,False,True
