typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,210130479.0,False,8,kg,210130479.0,False,210130479.0,False,,False,22765066.462,,22765066.462,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,156,CHN,China,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,58574660.0,False,8,kg,58574660.0,False,58574660.0,False,,False,6982878.361,,6982878.361,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,40756.0,False,8,kg,40756.0,False,40756.0,False,,False,5334.562,,5334.562,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,908447.0,False,8,kg,908447.0,False,908447.0,False,,False,122101.453,,122101.453,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,586,PAK,Pakistan,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,30168000.0,False,8,kg,30168000.0,False,30168000.0,False,,False,2709766.016,,2709766.016,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,699,IND,India,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,89601140.0,False,8,kg,89601140.0,False,89601140.0,False,,False,9300943.153,,9300943.153,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2703640.0,False,8,kg,2703640.0,False,2703640.0,False,,False,340590.981,,340590.981,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,27449500.0,False,8,kg,27449500.0,False,27449500.0,False,,False,2924928.861,,2924928.861,0,False,True
C,A,20170101,2017,52,2017,414,KWT,Kuwait,M,Import,842,USA,USA,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,684336.0,False,8,kg,684336.0,False,684336.0,False,,False,378523.076,,378523.076,0,False,True
