typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,320701900.0,False,-1,N/A,,False,320701900.0,False,,False,44750000.0,,44750000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,699,IND,India,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100400.0,False,-1,N/A,,False,100400.0,False,,False,20000.0,,20000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,842,USA,USA,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,900.0,False,-1,N/A,,False,900.0,False,,False,3000.0,,3000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,268244500.0,False,-1,N/A,,False,268244500.0,False,,False,34672000.0,,34672000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,208,DNK,Denmark,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1200.0,False,-1,N/A,,False,1200.0,False,,False,1000.0,,1000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,757,CHE,Switzerland,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,900.0,False,-1,N/A,,False,900.0,False,,False,2000.0,,2000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,504,MAR,Morocco,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5355000.0,False,-1,N/A,,False,5355000.0,False,,False,511000.0,,511000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,724,ESP,Spain,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3444700.0,False,-1,N/A,,False,3444700.0,False,,False,1532000.0,,1532000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,839,XX ,Special Categories,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,905500.0,False,-1,N/A,,False,905500.0,False,,False,190000.0,,190000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,56,BEL,Belgium,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87900.0,False,-1,N/A,,False,87900.0,False,,False,26000.0,,26000.0,0,True,False
C,A,20070101,2007,52,2007,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,877400.0,False,-1,N/A,,False,877400.0,False,,False,283000.0,,283000.0,0,True,False
