typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,0,W00,World,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2865.0,False,-1,N/A,,False,2865.0,False,,False,42432.0,,42432.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,40,AUT,Austria,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,-1,N/A,,False,1.0,False,,False,56.0,,56.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153.0,False,-1,N/A,,False,153.0,False,,False,1421.0,,1421.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,203,CZE,Czechia,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40.0,False,-1,N/A,,False,40.0,False,,False,548.0,,548.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,251,FRA,France,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,170.0,False,-1,N/A,,False,170.0,False,,False,2616.0,,2616.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,331.0,False,-1,N/A,,False,331.0,False,,False,6318.0,,6318.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,647.0,False,-1,N/A,,False,647.0,False,,False,4929.0,,4929.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,528,NLD,Netherlands,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90.0,False,-1,N/A,,False,90.0,False,,False,420.0,,420.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1431.0,False,-1,N/A,,False,1431.0,False,,False,25265.0,,25265.0,0,True,False
C,A,20030101,2003,52,2003,703,SVK,Slovakia,M,Import,842,USA,USA,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,-1,N/A,,False,2.0,False,,False,861.0,,861.0,0,True,False
