typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25475841.479,True,-1,N/A,0.0,False,25475841.479,True,0.0,False,4963959.9,0.0,4963959.9,6,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,100,BGR,Bulgaria,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,367300.0,False,8,kg,367300.0,False,367300.0,False,0.0,False,66683.47,0.0,66683.47,0,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97825.0,False,8,kg,97825.0,False,97825.0,False,0.0,False,34843.27,0.0,34843.27,0,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,276,DEU,Germany,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6476.479,True,-1,N/A,0.0,False,6476.479,True,0.0,False,5605.87,0.0,5605.87,6,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,380,ITA,Italy,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,8,kg,1000.0,False,1000.0,False,0.0,False,1263.01,0.0,1263.01,0,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,528,NLD,Netherlands,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,140400.0,False,8,kg,140400.0,False,140400.0,False,0.0,False,75074.87,0.0,75074.87,0,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,703,SVK,Slovakia,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1232000.0,False,8,kg,1232000.0,False,1232000.0,False,0.0,False,475286.41,0.0,475286.41,0,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,724,ESP,Spain,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53600.0,False,8,kg,53600.0,False,53600.0,False,0.0,False,20976.45,0.0,20976.45,0,False,True
C,A,20080101,2008,52,2008,642,ROU,Romania,M,Import,792,TUR,Türkiye,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23577240.0,False,8,kg,23577240.0,False,23577240.0,False,0.0,False,4284226.55,0.0,4284226.55,0,False,True
