typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,252008900.0,False,-1,N/A,,False,252008900.0,False,,False,16560000.0,,16560000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,699,IND,India,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,294300.0,False,-1,N/A,,False,294300.0,False,,False,71000.0,,71000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,156,CHN,China,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,108630600.0,False,-1,N/A,,False,108630600.0,False,,False,6170000.0,,6170000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,724,ESP,Spain,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,844100.0,False,-1,N/A,,False,844100.0,False,,False,196000.0,,196000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,100,BGR,Bulgaria,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,68601500.0,False,-1,N/A,,False,68601500.0,False,,False,3994000.0,,3994000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,616,POL,Poland,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000.0,False,-1,N/A,,False,24000.0,False,,False,1000.0,,1000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,56,BEL,Belgium,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,298000.0,False,-1,N/A,,False,298000.0,False,,False,23000.0,,23000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7959600.0,False,-1,N/A,,False,7959600.0,False,,False,500000.0,,500000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,40,AUT,Austria,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23300.0,False,-1,N/A,,False,23300.0,False,,False,4000.0,,4000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,251,FRA,France,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52728500.0,False,-1,N/A,,False,52728500.0,False,,False,3445000.0,,3445000.0,0,False,False
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,528,NLD,Netherlands,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12471400.0,False,-1,N/A,,False,12471400.0,False,,False,2125000.0,,2125000.0,0,False,False
