typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,0,W00,World,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,625978.0,False,8,kg,625978.0,False,625978.0,False,0.0,False,220124.0,0.0,220124.0,0,False,True
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,276,DEU,Germany,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,271500.0,False,8,kg,271500.0,False,271500.0,False,0.0,False,105732.0,0.0,105732.0,0,False,True
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,380,ITA,Italy,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31750.0,False,8,kg,31750.0,False,31750.0,False,0.0,False,14960.0,0.0,14960.0,0,False,True
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,528,NLD,Netherlands,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,315900.0,False,8,kg,315900.0,False,315900.0,False,0.0,False,96259.0,0.0,96259.0,0,False,True
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,724,ESP,Spain,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1250.0,False,8,kg,1250.0,False,1250.0,False,0.0,False,506.0,0.0,506.0,0,False,True
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,826,GBR,United Kingdom,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4102.0,False,8,kg,4102.0,False,4102.0,False,0.0,False,2031.0,0.0,2031.0,0,False,True
C,A,20000101,2000,52,2000,792,TUR,Türkiye,M,Import,842,USA,USA,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1476.0,False,8,kg,1476.0,False,1476.0,False,0.0,False,636.0,0.0,636.0,0,False,True
