typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20190101,2019,52,2019,422,LBN,Lebanon,M,Import,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2509803.0,False,8,kg,2509803.0,False,2509803.0,False,0.0,False,513381.15,0.0,513381.15,0,False,True
C,A,20190101,2019,52,2019,422,LBN,Lebanon,M,Import,156,CHN,China,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000.0,False,8,kg,24000.0,False,24000.0,False,0.0,False,7957.56,0.0,7957.56,0,False,True
C,A,20190101,2019,52,2019,422,LBN,Lebanon,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,81000.0,False,8,kg,81000.0,False,81000.0,False,0.0,False,44668.43,0.0,44668.43,0,False,True
C,A,20190101,2019,52,2019,422,LBN,Lebanon,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142800.0,False,8,kg,142800.0,False,142800.0,False,0.0,False,77544.9,0.0,77544.9,0,False,True
C,A,20190101,2019,52,2019,422,LBN,Lebanon,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2262003.0,False,8,kg,2262003.0,False,2262003.0,False,0.0,False,383210.26,0.0,383210.26,0,False,True
