typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,158994932.0,False,-1,N/A,,False,158994932.0,False,,False,16447666.0,,16447666.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,123432234.0,False,-1,N/A,,False,123432234.0,False,,False,9646995.0,,9646995.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,208,DNK,Denmark,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1005.0,False,-1,N/A,,False,1005.0,False,,False,2359.0,,2359.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,276,DEU,Germany,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157816.0,False,-1,N/A,,False,157816.0,False,,False,123123.0,,123123.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,360,IDN,Indonesia,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13756.0,False,-1,N/A,,False,13756.0,False,,False,37224.0,,37224.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,392,JPN,Japan,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7585.0,False,-1,N/A,,False,7585.0,False,,False,79804.0,,79804.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,410,KOR,Rep. of Korea,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5500.0,False,-1,N/A,,False,5500.0,False,,False,74230.0,,74230.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,528,NLD,Netherlands,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3569.0,False,-1,N/A,,False,3569.0,False,,False,14395.0,,14395.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,608,PHL,Philippines,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,88391.0,False,-1,N/A,,False,88391.0,False,,False,24971.0,,24971.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,699,IND,India,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115117.0,False,-1,N/A,,False,115117.0,False,,False,50061.0,,50061.0,0,True,False
C,A,20100101,2010,52,2010,360,IDN,Indonesia,M,Import,702,SGP,Singapore,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6262.0,False,-1,N/A,,False,6262.0,False,,False,15479.0,,15479.0,0,True,False
