typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,0,W00,World,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23125737.032,True,-1,N/A,0.0,False,0.0,True,0.0,False,7746514.504,0.0,7746514.504,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,156,CHN,China,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,922199.662,True,-1,N/A,0.0,False,922199.662,True,0.0,False,308503.699,0.0,308503.699,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,504,MAR,Morocco,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7073134.241,True,-1,N/A,0.0,False,7073134.241,True,0.0,False,2366177.485,0.0,2366177.485,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2206680.785,True,-1,N/A,0.0,False,2206680.785,True,0.0,False,738201.512,0.0,738201.512,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,568,E19,"Other Europe, nes",0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18879.26,True,-1,N/A,0.0,False,18879.26,True,0.0,False,6315.684,0.0,6315.684,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,898458.061,True,-1,N/A,0.0,False,898458.061,True,0.0,False,300561.415,0.0,300561.415,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,792,TUR,Türkiye,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11959899.652,True,-1,N/A,0.0,False,11959899.652,True,0.0,False,4005754.984,0.0,4005754.984,6,False,True
C,A,20200101,2020,52,2020,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46485.371,True,-1,N/A,0.0,False,0.0,True,0.0,False,20999.726,0.0,20999.726,6,False,True
