typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2595325.213,True,-1,N/A,0.0,False,2590810.783,True,0.0,False,506996.23,393679.45,506996.23,6,False,True
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1050000.0,False,8,kg,1050000.0,False,1050000.0,False,0.0,False,184065.71,94577.0,184065.71,0,False,True
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,156,CHN,China,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38377.0,False,8,kg,38377.0,False,38361.0,False,0.0,False,26281.47,23036.18,26281.47,0,False,True
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,170,COL,Colombia,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300.0,False,8,kg,300.0,False,280.0,False,0.0,False,152.16,149.33,152.16,0,False,True
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,604,PER,Peru,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1467187.153,True,-1,N/A,0.0,False,1462708.723,True,0.0,False,270154.96,253119.97,270154.96,6,False,True
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.06,False,8,kg,301.06,False,301.06,False,0.0,False,329.53,200.97,329.53,0,False,True
C,A,20170101,2017,52,2017,218,ECU,Ecuador,M,Import,842,USA,USA,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39160.0,False,8,kg,39160.0,False,39160.0,False,0.0,False,26012.4,22596.0,26012.4,0,False,True
