typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,292152435.0,False,8,kg,292152435.0,False,292152435.0,False,,False,59012741.703,,59012741.703,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,40,AUT,Austria,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2216.0,False,8,kg,2216.0,False,2216.0,False,,False,1261.006,,1261.006,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,56,BEL,Belgium,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,55600.0,False,8,kg,55600.0,False,55600.0,False,,False,36130.749,,36130.749,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,100,BGR,Bulgaria,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,60000.0,False,8,kg,60000.0,False,60000.0,False,,False,16585.154,,16585.154,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,249992594.0,False,8,kg,249992594.0,False,249992594.0,False,,False,44264013.641,,44264013.641,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,251,FRA,France,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,911120.0,False,8,kg,911120.0,False,911120.0,False,,False,364249.842,,364249.842,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,380,ITA,Italy,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,883200.0,False,8,kg,883200.0,False,883200.0,False,,False,520724.561,,520724.561,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,504,MAR,Morocco,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,6856810.0,False,8,kg,6856810.0,False,6856810.0,False,,False,1092820.508,,1092820.508,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,528,NLD,Netherlands,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,21364237.0,False,8,kg,21364237.0,False,21364237.0,False,,False,6971720.309,,6971720.309,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,579,NOR,Norway,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,18860.0,False,8,kg,18860.0,False,18860.0,False,,False,23655.696,,23655.696,0,False,True
C,A,20110101,2011,52,2011,276,DEU,Germany,M,Import,616,POL,Poland,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1575.0,False,8,kg,1575.0,False,1575.0,False,,False,3055.087,,3055.087,0,False,True
