typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,0,W00,World,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8193725.0,False,8,kg,8193725.0,False,8193725.0,False,0.0,False,977141.8,0.0,977141.8,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,100,BGR,Bulgaria,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,420050.0,False,8,kg,420050.0,False,420050.0,False,0.0,False,33103.93,0.0,33103.93,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,156,CHN,China,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,499200.0,False,8,kg,499200.0,False,499200.0,False,0.0,False,171395.5,0.0,171395.5,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,276,DEU,Germany,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12750.0,False,8,kg,12750.0,False,12750.0,False,0.0,False,5056.98,0.0,5056.98,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,348,HUN,Hungary,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6750.0,False,8,kg,6750.0,False,6750.0,False,0.0,False,3965.67,0.0,3965.67,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,380,ITA,Italy,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13100.0,False,8,kg,13100.0,False,13100.0,False,0.0,False,5298.84,0.0,5298.84,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,528,NLD,Netherlands,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94800.0,False,8,kg,94800.0,False,94800.0,False,0.0,False,41209.48,0.0,41209.48,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,643,RUS,Russian Federation,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18000.0,False,8,kg,18000.0,False,18000.0,False,0.0,False,7708.57,0.0,7708.57,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,699,IND,India,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,525.0,False,8,kg,525.0,False,525.0,False,0.0,False,273.0,0.0,273.0,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,724,ESP,Spain,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46550.0,False,8,kg,46550.0,False,46550.0,False,0.0,False,12527.68,0.0,12527.68,0,False,True
C,A,20010101,2001,52,2001,642,ROU,Romania,M,Import,792,TUR,Türkiye,0,W00,World,H1,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7002000.0,False,8,kg,7002000.0,False,7002000.0,False,0.0,False,687142.25,0.0,687142.25,0,False,True
