typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,M,Import,0,W00,World,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1173702.0,False,8,kg,1173702.0,False,1173702.0,False,0.0,False,510568.516,,510568.516,0,False,True
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,M,Import,251,FRA,France,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2050.0,False,8,kg,2050.0,False,2050.0,False,0.0,False,1362.822,,1362.822,0,False,True
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,M,Import,504,MAR,Morocco,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1125330.0,False,8,kg,1125330.0,False,1125330.0,False,0.0,False,486250.916,,486250.916,0,False,True
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1128.0,False,8,kg,1128.0,False,1128.0,False,0.0,False,2844.039,,2844.039,0,False,True
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,M,Import,710,ZAF,South Africa,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1094.0,False,8,kg,1094.0,False,1094.0,False,0.0,False,377.686,,377.686,0,False,True
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44100.0,False,8,kg,44100.0,False,44100.0,False,0.0,False,19733.053,,19733.053,0,False,True
