typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1139869007.0,False,-1,N/A,,False,1139869007.0,False,,False,116414125.0,,116414125.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26000.0,False,-1,N/A,,False,26000.0,False,,False,10407.0,,10407.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1017497556.0,False,-1,N/A,,False,1017497556.0,False,,False,104025301.0,,104025301.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1183451.0,False,-1,N/A,,False,1183451.0,False,,False,596732.0,,596732.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27000.0,False,-1,N/A,,False,27000.0,False,,False,5044.0,,5044.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1687000.0,False,-1,N/A,,False,1687000.0,False,,False,365323.0,,365323.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,636000.0,False,-1,N/A,,False,636000.0,False,,False,18056.0,,18056.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18098000.0,False,-1,N/A,,False,18098000.0,False,,False,1388474.0,,1388474.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,504,MAR,Morocco,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54835000.0,False,-1,N/A,,False,54835000.0,False,,False,5176050.0,,5176050.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000.0,False,-1,N/A,,False,4000.0,False,,False,3463.0,,3463.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,230000.0,False,-1,N/A,,False,230000.0,False,,False,60009.0,,60009.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,699,IND,India,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45540000.0,False,-1,N/A,,False,45540000.0,False,,False,4710500.0,,4710500.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19000.0,False,-1,N/A,,False,19000.0,False,,False,11864.0,,11864.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86000.0,False,-1,N/A,,False,86000.0,False,,False,42902.0,,42902.0,0,True,False
