typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,0,W00,World,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,11973.735,False,8,kg,11973.735,False,11973.735,False,,False,257307.33,236805.83,257307.33,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,40,AUT,Austria,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,7820.0,False,8,kg,7820.0,False,7820.0,False,,False,152975.88,139585.81,152975.88,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,156,CHN,China,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2358.205,False,8,kg,2358.205,False,2358.205,False,,False,31012.76,29350.88,31012.76,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,170,COL,Colombia,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,0.26,False,8,kg,0.26,False,0.26,False,,False,69.5,66.5,69.5,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,301.8,False,8,kg,301.8,False,301.8,False,,False,18128.5,15439.77,18128.5,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2.2,False,8,kg,2.2,False,2.2,False,,False,2054.63,2014.86,2054.63,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,490,S19,"Other Asia, nes",0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,0.09,False,8,kg,0.09,False,0.09,False,,False,204.19,192.07,204.19,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,702,SGP,Singapore,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,15.6,False,8,kg,15.6,False,15.6,False,,False,5150.2,4959.94,5150.2,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,975.0,False,8,kg,975.0,False,975.0,False,,False,23980.8,23552.21,23980.8,0,False,True
C,A,20150101,2015,52,2015,604,PER,Peru,M,Import,842,USA,USA,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,500.58,False,8,kg,500.58,False,500.58,False,,False,23730.87,21643.79,23730.87,0,False,True
