typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,0,W00,World,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,164005647.0,False,-1,N/A,,False,164005647.0,False,,False,17322826.0,,17322826.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,76,BRA,Brazil,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,580.0,False,-1,N/A,,False,580.0,False,,False,1741.0,,1741.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,156,CHN,China,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45001520.0,False,-1,N/A,,False,45001520.0,False,,False,4991424.0,,4991424.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,251,FRA,France,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37200.0,False,-1,N/A,,False,37200.0,False,,False,24882.0,,24882.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,276,DEU,Germany,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44182.0,False,-1,N/A,,False,44182.0,False,,False,44102.0,,44102.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,699,IND,India,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,117213104.0,False,-1,N/A,,False,117213104.0,False,,False,11514155.0,,11514155.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,724,ESP,Spain,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,325.0,False,-1,N/A,,False,325.0,False,,False,100.0,,100.0,0,True,False
C,A,20090101,2009,52,2009,484,MEX,Mexico,M,Import,842,USA,USA,0,W00,World,H3,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1708736.0,False,-1,N/A,,False,1708736.0,False,,False,746422.0,,746422.0,0,True,False
