typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1206082.0,False,8,kg,1206082.0,False,1206082.0,False,0.0,False,608846.937,0.0,608846.937,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1.0,False,1.0,False,0.0,False,27.713,0.0,27.713,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,246,FIN,Finland,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9600.0,False,8,kg,9600.0,False,9600.0,False,0.0,False,12536.466,0.0,12536.466,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,251,FRA,France,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12125.0,False,8,kg,12125.0,False,12125.0,False,0.0,False,3703.47,0.0,3703.47,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,885440.0,False,8,kg,885440.0,False,885440.0,False,0.0,False,435476.838,0.0,435476.838,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79700.0,False,8,kg,79700.0,False,79700.0,False,0.0,False,26598.757,0.0,26598.757,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96000.0,False,8,kg,96000.0,False,96000.0,False,0.0,False,85049.005,0.0,85049.005,0,False,True
C,A,20180101,2018,52,2018,208,DNK,Denmark,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,123216.0,False,8,kg,123216.0,False,123216.0,False,0.0,False,45454.687,0.0,45454.687,0,False,True
