typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,0,W00,World,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1213896.4,False,8,kg,1213896.4,False,1213896.4,False,0.0,False,505924.96,,505924.96,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,156,CHN,China,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,198000.0,False,8,kg,198000.0,False,198000.0,False,0.0,False,81652.42,,81652.42,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,203,CZE,Czechia,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,8,kg,1000.0,False,1000.0,False,0.0,False,1815.31,,1815.31,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,251,FRA,France,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3150.0,False,8,kg,3150.0,False,3150.0,False,0.0,False,1494.49,,1494.49,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,820251.0,False,8,kg,820251.0,False,820251.0,False,0.0,False,332636.42,,332636.42,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23800.0,False,8,kg,23800.0,False,23800.0,False,0.0,False,10075.97,,10075.97,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56400.0,False,8,kg,56400.0,False,56400.0,False,0.0,False,32718.83,,32718.83,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,703,SVK,Slovakia,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48000.0,False,8,kg,48000.0,False,48000.0,False,0.0,False,13726.53,,13726.53,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61500.0,False,8,kg,61500.0,False,61500.0,False,0.0,False,27633.7,,27633.7,0,False,True
C,A,20160101,2016,52,2016,705,SVN,Slovenia,M,Import,757,CHE,Switzerland,0,W00,World,H4,HS,True,2511,"Natural barium sulphate (barytes); natural barium carbonate, (witherite) whether or not calcined, other than barium oxide of heading no. 2816",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1795.4,False,8,kg,1795.4,False,1795.4,False,0.0,False,4171.29,,4171.29,0,False,True
