typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,54425.0,True,,False,994546.0,,994546.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,40,AUT,Austria,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,6047.0,True,,False,52035.0,,52035.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,56,BEL,Belgium,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,6.0,True,,False,103.0,,103.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,208,DNK,Denmark,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,35.0,True,,False,618.0,,618.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,251,FRA,France,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,35018.0,True,,False,744879.0,,744879.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,1218.0,True,,False,116436.0,,116436.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,528,NLD,Netherlands,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,8004.0,True,,False,52035.0,,52035.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,757,CHE,Switzerland,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,31.0,True,,False,721.0,,721.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,4048.0,True,,False,27306.0,,27306.0,4,True,False
C,A,20020101,2002,52,2002,752,SWE,Sweden,M,Import,842,USA,USA,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,18.0,True,,False,412.0,,412.0,4,True,False
