typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,8574745.715,True,-1,N/A,0.0,False,8574745.715,True,,False,76891958.408,,76891958.408,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,348,HUN,Hungary,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1132.0,False,8,kg,1132.0,False,1132.0,False,,False,26288.617,,26288.617,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,537.0,False,8,kg,537.0,False,537.0,False,,False,49252.889,,49252.889,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,392,JPN,Japan,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,282727.231,True,-1,N/A,0.0,False,282727.231,True,,False,11207016.154,,11207016.154,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,215457.0,False,8,kg,215457.0,False,215457.0,False,,False,447996.862,,447996.862,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,490,S19,"Other Asia, nes",0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,6422.0,False,8,kg,6422.0,False,6422.0,False,,False,47493.659,,47493.659,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,528,NLD,Netherlands,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,29.0,False,8,kg,29.0,False,29.0,False,,False,8594.27,,8594.27,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,579,NOR,Norway,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,47.926,True,-1,N/A,0.0,False,47.926,True,,False,519.117,,519.117,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,616,POL,Poland,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,4197.0,False,8,kg,4197.0,False,4197.0,False,,False,44156.003,,44156.003,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,643,RUS,Russian Federation,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,40521.588,True,-1,N/A,0.0,False,40521.588,True,,False,932777.823,,932777.823,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,699,IND,India,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2703.472,True,-1,N/A,0.0,False,2703.472,True,,False,68500.15,,68500.15,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,702,SGP,Singapore,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,3906.0,False,8,kg,3906.0,False,3906.0,False,,False,56473.94,,56473.94,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,312.0,False,8,kg,312.0,False,312.0,False,,False,8683.008,,8683.008,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,752,SWE,Sweden,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,184.427,True,-1,N/A,0.0,False,184.427,True,,False,1737.045,,1737.045,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,757,CHE,Switzerland,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,2372.643,True,-1,N/A,0.0,False,2372.643,True,,False,223649.58,,223649.58,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,807,MKD,North Macedonia,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,6000.0,False,8,kg,6000.0,False,6000.0,False,,False,144421.012,,144421.012,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,104726.106,True,-1,N/A,0.0,False,104726.106,True,,False,1763492.584,,1763492.584,0,False,True
C,A,20150101,2015,52,2015,276,DEU,Germany,M,Import,842,USA,USA,0,W00,World,H4,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,52936.467,True,-1,N/A,0.0,False,52936.467,True,,False,1853280.968,,1853280.968,0,False,True
