typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,0,W00,World,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18738.0,True,-1,N/A,,False,18738.0,True,,False,273100.0,,273100.0,6,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,156,CHN,China,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23.0,True,-1,N/A,,False,23.0,True,,False,400.0,,400.0,6,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,233,EST,Estonia,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2160.0,False,-1,N/A,,False,2160.0,False,,False,10900.0,,10900.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,251,FRA,France,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5920.0,False,-1,N/A,,False,5920.0,False,,False,102000.0,,102000.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,276,DEU,Germany,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,491.0,False,-1,N/A,,False,491.0,False,,False,19800.0,,19800.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,380,ITA,Italy,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40.0,False,-1,N/A,,False,40.0,False,,False,800.0,,800.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,643,RUS,Russian Federation,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7902.0,False,-1,N/A,,False,7902.0,False,,False,115000.0,,115000.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,804,UKR,Ukraine,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,-1,N/A,,False,1.0,False,,False,100.0,,100.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,826,GBR,United Kingdom,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2200.0,False,-1,N/A,,False,2200.0,False,,False,23700.0,,23700.0,0,True,False
C,A,20030101,2003,52,2003,112,BLR,Belarus,M,Import,842,USA,USA,0,W00,World,H2,HS,True,2846,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,-1,N/A,,False,1.0,False,,False,400.0,,400.0,0,True,False
